int_col_0,float_col_1,int_col_2,float_col_3,int_col_4,float_col_5,int_col_6,float_col_7,int_col_8,float_col_9,str_col_0,str_col_1,str_col_2,str_col_3,str_col_4,str_col_5,date_col_0,date_col_1,bool_col_0,bool_col_1,id
385,903.9204658915526,927,748.4044928179828,911,551.7907955709912,485,438.34346530712367,406,503.96286308176576,NwqroEIDcM,EhyBYcldiV,vXLWdFGkOI,IGilLOAdBB,YjZnQayTlw,vxoZbMUBMP,2022-12-22 19:57:35,2020-02-16 00:23:57,False,False,id_780
622,225.32756962564972,861,673.4276773832299,360,444.59038092611627,495,131.27182207562683,221,798.5808716453097,MAbOqJvrQH,YYSqNRxOhv,iSvLOKkszA,foVFnzkdSJ,zUBnIbKsLX,dSHfrPSNIP,2021-08-04 18:07:05,2023-06-10 23:39:59,False,True,id_781
7,748.7754647611978,225,204.722015424748,812,304.14020221522134,313,852.4003119980667,371,778.8704306812117,lnzINuStek,GXiJGDQIPW,AzFJddtmUo,rVzbLEsmEK,yyiywCBcqK,qsnbzolEce,2022-07-03 14:57:42,2023-04-06 22:01:20,False,True,id_782
65,144.7995881418377,965,233.16259873477742,46,511.75608398305536,405,708.5462627821898,167,362.39024109250863,kBXQxaZXNP,xhkzZVhCNT,HjuGjjnVSM,AzLnzknWIh,sUsdvLpHNv,xpeImoFnIa,2021-02-08 16:13:53,2020-08-07 02:38:57,False,False,id_783
999,847.26709294291,699,818.4178663975581,177,589.3986567742209,797,382.81504594420977,510,74.98535347371138,afUtutxMgu,haKAWDWdta,NmQJMHKCiC,gDhuVducgB,InjazCZHPB,UvWiewuHAC,2020-09-12 08:17:19,2023-12-06 15:09:15,True,False,id_784
619,907.4308424096989,891,174.58859715511565,634,990.5374289499179,245,18.90320446631899,547,237.7841916115504,fqsXGDdWBG,CrUwFUclYS,VVXCrRwZaY,pLsDVXZgCN,BpbxlJlEaS,tznMQLwzDz,2020-03-28 19:23:47,2021-01-11 02:42:44,True,True,id_785
949,844.1102450780236,822,812.4257355312297,372,226.48775324009972,259,781.3128103443449,289,949.2174875236532,ZlIBhAauuj,wJpZxyNkgu,fdZZkAjcfT,JwrgVdpCOu,GKfqTBdjvG,IYFCElwPMt,2022-04-21 16:55:24,2022-01-16 17:43:38,False,True,id_786
781,908.8626422067337,928,11.960270174193433,389,116.12576313302803,368,553.7535647153508,458,773.3392019504421,kqVFhOBRFh,zVfryqkpff,vIzOxhoEcP,XvUgAZQIRP,WxmEmYUpWM,EIMVmYOxhV,2023-03-05 21:45:21,2021-11-15 19:32:59,False,True,id_787
15,204.85411589762325,971,192.5690619688293,709,323.13542244168934,526,836.9962578973957,319,16.6149185590988,sSEwoDmGIy,KymLrXputI,LuyDBLmnSs,zPSzmNhica,DGDTEmztwC,YQnaOQNQMW,2020-12-22 11:27:40,2022-11-17 09:54:40,False,False,id_788
645,173.5290003209955,822,143.26132868916076,35,572.479273866924,261,931.6333219426773,905,806.3021710249751,TnILpGVXgW,zdpGokujSP,vNBNvDguDI,MfctzWVkPg,oXWFKUdUNC,IiVimLfUgQ,2022-04-01 15:32:38,2022-04-22 08:31:06,False,True,id_789
445,643.9511605416525,365,300.7977368290069,632,346.18733066246955,753,259.87098494206185,676,819.94977522832,rHolihmqfN,rlnDndHDLb,DatHpqYQqY,gcsOdHFFmW,uUkZdMIOMf,RiTfJvlrMB,2022-10-31 00:25:40,2023-01-03 08:04:46,False,True,id_790
656,406.0093925094308,235,73.94944877128462,745,717.5639147392135,495,302.61373650937975,431,305.91218475699844,UhJXdWbkDT,LArTynjtIr,onzwwCOCvH,zGYpvNNfgL,iZScncFbZO,gwpJQRrVkz,2020-02-02 02:58:54,2023-03-08 00:42:35,False,False,id_791
787,629.5686785318923,755,980.6232503338429,131,428.7586445564306,666,399.2339803603635,528,802.6339234917956,ylAIUvBjxm,nehStHCNbW,hkudmHEKqi,iQyBujnMgQ,hpUhoXoRdG,VOsgAbSryS,2021-11-26 11:04:34,2022-11-19 05:56:32,True,True,id_792
980,969.3114999782387,146,476.40626357354523,36,132.24541419987568,673,159.43877368982064,100,972.5337924228892,XgsDMPDdJN,qAlxgHSKcF,wMaPewkroU,ZLBWILhzPj,RqVrlvdJCs,RfaYQpoeol,2023-06-10 15:25:31,2022-05-14 21:19:32,False,True,id_793
754,583.9465063401956,719,881.4201207583318,436,24.27167297471755,788,794.4764192408637,826,498.39618030000844,rBqZYXNyEb,jksOOupfcv,uHiWATzVkx,JMbCvmwhqC,KJXplZrckG,xJuZRKWNRS,2020-11-20 18:02:15,2022-10-18 18:14:40,True,True,id_794
568,845.943099759433,528,701.9826412436183,593,660.1199238739893,156,553.7042976586058,170,309.9651835563235,BWivCGvgrS,cMrlLvDHsH,ZIJeTwhwMN,UXkYoiSMLT,YCKwYGqUtE,RuIrYOzOtE,2021-02-23 04:30:17,2022-06-10 20:36:16,True,False,id_795
870,979.9799663604065,262,701.0409218741701,718,75.83815543784056,869,612.5376225726868,588,72.55921135522281,emfNWqJPzZ,vHoYVNhIhx,zsFyoVhdmj,oqJzNXYIZL,JsvTwhsouP,GTTwibYGTV,2021-11-11 18:40:45,2021-12-17 18:35:38,False,False,id_796
128,554.1619416484358,32,984.1057355599119,805,778.2911379857254,428,81.61147066352203,952,541.9488014046233,YCewBnAglk,ERyRKepQQc,CzlQvpLYlu,sHqkpZiNKH,ptTwLSbDeo,qAVfCmNUkM,2021-10-05 06:12:34,2020-05-02 02:14:15,True,True,id_797
295,152.9421364271496,563,979.182603730926,344,42.49038372128,853,100.54181877256329,278,583.6306566057575,BsGXvtZNqO,DNtXyvDeEj,iqsaunmvkZ,sUUJYIMOUW,SvqBpqyuFu,dOhQZQJlmF,2023-04-14 23:40:33,2022-02-15 13:37:20,False,False,id_798
538,481.93875020377664,555,863.704622256248,811,280.3749319641865,954,72.31896178203834,415,306.3664499054601,VkLFzzlfeW,PLdSMaDRtX,kondZADPbh,UMiPpKJFTm,IsVMxUsOyN,vlxjCsheWU,2021-08-22 15:52:31,2022-05-04 16:11:20,False,True,id_799
511,306.4699312773085,807,135.433505190253,917,782.5858290401472,741,913.0243738291423,60,309.3551477454276,PtvAADDsIy,vvZcweEmEQ,FEcTMPKqGN,WtVBubmueb,tUDcCxXDHS,foJCKcftWe,2020-12-07 15:46:44,2023-03-15 12:01:28,False,False,id_800
38,712.8582553668699,863,846.5592306255061,926,351.78957479280905,60,739.4581189600954,803,619.3363793091155,IKqpbHXhDG,aXtVbsjGLj,UUDDMpIcrS,BAkTXTKyOv,fxHEGNGsTN,dzYdysQQTx,2022-10-22 05:38:17,2022-07-30 22:27:11,True,False,id_801
650,157.19051282581987,287,180.46233362512544,23,180.90334915571614,495,713.411518933172,589,893.3722634226175,jCgQvOoLxb,miUCsLgiEK,XqzlXdhdGt,yjzQdWdcdD,igvNwVRrwN,tqBbAVbcNz,2023-10-24 22:29:15,2023-06-04 02:42:07,False,False,id_802
857,768.7370375153781,318,794.3648316552903,888,985.736968301773,363,171.5912965377978,306,756.9874684025093,CkmedznpRa,MPgPZvsugP,xoTSCRzcpP,KDjUabdbMW,oIwFGeNMNo,kOhjKThUTf,2023-04-11 20:50:28,2020-01-27 16:30:01,True,False,id_803
142,604.0605724050718,700,546.4024074002665,500,911.4003366256043,626,391.67330968309824,408,622.1240337623693,NOVKrWNZNx,CnKCaARaQi,bLfSbJqhxq,BQGARAsCpn,rASzGeGZjm,XQkLRwUPPU,2020-05-12 15:20:58,2022-05-18 12:27:36,True,False,id_804
268,829.223641376234,990,218.65724011704012,369,302.46417137810624,582,172.78223157186633,486,418.3141109444859,HyHFOYkjDe,sqgvGiIjuY,VfTyhexeeW,ZeoFkBWRvj,DgczTlHbWK,ZVkTeWUxxi,2023-06-19 13:49:36,2022-02-08 21:18:27,True,True,id_805
207,344.23053347593446,667,970.7566362888181,949,409.74188246583054,583,777.2014206384688,697,995.7380176762006,EBFqAAHitM,FSaRgIkrAh,zxaPltwRXj,cMyNxuCDrF,HDiaZyFEvv,LCeXqsHdxD,2023-06-01 06:07:51,2023-10-24 08:27:17,True,False,id_806
805,512.9052245875175,814,288.7233532170749,37,349.99629820709646,451,847.0981816512043,213,569.7157984655258,IDisWzvFUQ,WDtmnBhKYu,hixxqpBZVC,GBhaocOYdD,acAfZCfBsV,UfAUugRgdl,2020-04-11 09:36:10,2021-01-30 01:29:14,False,True,id_807
170,455.5308221649494,96,533.5350174471313,974,25.09611413909596,436,306.93729191160577,738,164.20303663486925,KkzVjsRkgQ,XNfnNzVcvE,bVWXFgmYfC,uADOLXLqkQ,WfYsWoNEJV,RvleOXbQmE,2021-03-05 01:52:56,2020-12-28 09:14:25,True,True,id_808
709,697.0813106266772,609,743.7237823998469,516,90.54845224439978,888,760.9813727268669,312,618.2341020974627,UwNEMYsaUs,WsVYrsEphe,LjHViVRDZd,YHVCkakmPH,VLxfUvIHAl,lMVRgfDERY,2022-02-10 20:07:14,2022-10-27 05:49:03,True,False,id_809
565,376.606658168083,605,780.69324584909,973,885.9927152181662,857,831.9556185551778,618,759.6683750212753,EauZEUTBxm,PckgBRZZdi,urYsCSEKix,MfMaQTPvxY,qwZUzkpnqW,ddvFibLsQN,2023-03-28 07:13:39,2023-03-23 00:54:27,False,True,id_810
655,172.8364454622684,807,426.6894968801277,676,511.3139881875385,722,571.4013432775889,259,555.2972925466305,XEVQjIteNG,rJhDqbKWOD,llNdToSIkd,CouDJVZuhL,DBkFIRNdCM,ZvaSppVSSx,2023-03-09 10:22:11,2022-03-21 21:31:46,True,True,id_811
464,374.44041898197213,744,149.45362113622195,610,928.7444447997324,59,660.5624091807473,670,513.8529629200327,xEXYSmioPT,DEKObtregM,MeLFjIvigt,nWjsBVImeR,hMkOtqjnBc,YsAfgpfFVJ,2020-06-03 22:16:57,2022-12-08 06:52:23,True,False,id_812
98,13.530861037151286,777,668.9925934077216,51,654.4958339474192,596,987.4739525138762,856,224.9518776974777,mnaHdvUWAK,UxBMXPyXYC,dokktnhXQj,rJlZoQGrJH,AMWqfNIhSG,siEFGioeIa,2020-04-27 21:39:51,2022-04-17 15:58:04,False,False,id_813
226,442.8951745519407,514,561.762578038301,107,500.82942331914194,194,275.23642302339556,534,367.6950989044497,wGBswOpoJy,UnDByVUgQK,ELBKEYrVph,EIccUkOVuC,OTgYXqXQap,ewudaQjiRr,2023-12-07 16:23:53,2021-02-12 21:35:59,True,False,id_814
277,457.9934182377735,635,758.0607626092971,624,350.35492838276906,25,247.0554151661556,431,236.597571182245,yWqngHVBQW,ShgzeiANQT,ILoflhBCdN,xnYllqNvMm,IPGFOVpMWp,BeOqtoNDjq,2022-12-01 14:53:32,2023-03-05 05:04:15,False,False,id_815
236,514.0475789987323,669,410.361424033704,145,947.722705200417,331,938.869972905935,999,682.8921446732562,ViAVYjpmay,qgsWirGiVy,VdAGQkhJDW,KuFyefAsgq,kXbeOYzpAC,dlMefCwEph,2021-07-24 04:20:02,2023-10-09 02:51:31,False,True,id_816
360,783.7203494570952,87,513.2084054769781,88,983.4789384439321,957,528.9192759622296,389,839.1352809387846,ZTAXOmAqCb,lVGSVGFFsp,DjsiEsDZyw,hPqhclCyno,tJRMEFQUJp,mwLKNNptrA,2021-11-22 04:52:52,2021-02-22 21:03:18,False,True,id_817
194,756.1317414130932,458,626.7428952440816,924,26.996863673663274,485,655.6106749993068,759,757.1741593940798,wostNGFWxY,hHtufqeSyF,sEKnaDejlf,xVZkERdVCO,whCchESNBj,OSiFtkDWLV,2021-12-10 12:55:08,2021-09-13 19:22:35,True,True,id_818
94,995.7129108671942,120,186.78827370500196,166,167.0769557245585,574,118.38866646000967,46,836.2771908724117,QZAbpQPsAn,BcIRwLrnPM,mewhxOWaYp,auBoimnQxa,aFqJdAPkVX,DhmPzExwHo,2021-03-03 22:11:26,2020-08-12 21:56:02,False,False,id_819
81,299.63807272428613,822,773.9382107377173,695,918.1555460938448,428,308.6155000339409,355,886.8136791670921,mXbXuGafZf,AfAtApWPhJ,YONpEovLDX,JrZaJydyXN,mSsCIIfBmC,ZOiufIErrQ,2021-01-07 05:14:45,2023-10-17 17:52:46,True,False,id_820
159,946.9897336492481,168,909.1908610559599,666,47.01597943884317,379,682.5304088205203,60,866.5630206081739,jMWLqHxPxA,QgxfyLsNUW,nOwxCBnVDA,yIcCcNDHVo,ESuLMIogXo,vTcOGlTxqv,2020-10-06 20:29:28,2021-03-02 22:09:12,True,True,id_821
727,402.40950684384444,110,393.75231601326453,940,652.6174705208581,32,374.3819155643159,906,683.3356480841348,qPPloszSvI,xHxtZkLzyy,hRuUwIVxDY,vOBbIkcNDN,STQEGiDKtv,MFqliApjoG,2023-02-26 20:42:25,2021-08-30 10:17:05,False,True,id_822
972,885.8922657135872,856,354.83097681983963,95,778.4129100072602,293,497.4256613550063,84,930.1845791879399,LpaGOHXotO,XfQrjVPiIg,axyXAixExb,SDAszvNEcr,cCfzIUJiti,gWeBnRzWKl,2021-11-22 13:51:22,2020-08-14 09:33:46,True,True,id_823
992,802.3286624864661,54,845.7794560149024,772,813.2896558874988,508,617.5226966996725,190,151.05359794358765,CAsGrNYuGo,ftqIWOmkTZ,KdUvFDmNOG,TomnHQVRCQ,jsxHuFLgFn,zJzYqBZJpK,2020-04-06 00:08:15,2022-07-05 17:24:57,True,True,id_824
142,844.7586760732318,61,17.011908520574327,154,649.1214169814817,791,646.3286273909911,574,364.99039662842415,lcbsMVhxGA,LYyaapesCN,VygTSgQZnM,hrvILPCGFa,LHGJEwCbuk,HnJVNwgQUf,2021-07-02 21:12:28,2022-11-07 02:18:09,False,True,id_825
256,297.17077863816945,786,103.88715254370639,408,224.53838345880806,896,565.4615783298141,634,614.4002415751163,YGsLBJjVXz,COQYitAZHg,gcRaAuuxTj,nANlxsJXDv,zORrKmkJaS,cmsUmiiLyN,2021-01-15 22:55:51,2023-01-30 14:08:28,False,False,id_826
385,529.3626072946638,937,259.532809869864,438,771.3337968392975,566,509.6811327890837,511,534.6214771479865,wtVWJTBKyz,VxpvmXfmXM,gFvBNOGXmT,FYuRfIUCxQ,ihexoKMJhY,WIxQdRmgyL,2023-03-24 16:58:32,2020-05-28 06:54:35,False,True,id_827
232,505.59334899745687,360,678.2159914909909,614,56.3830253520512,259,747.8583946677626,700,332.5548526654422,IJnmkzFgZb,RfajLmtRmK,rOCDpxGJOJ,HZlmcPHlnI,DEEyWlmrkj,ghvLmlMZii,2020-01-13 15:08:59,2020-07-21 04:04:20,True,True,id_828
186,508.8939557083412,766,478.83159931533413,962,192.91538666263065,356,992.9724353481581,520,219.26605644705865,IcdAzRqdft,TwLfIIfHuT,llFoKBthyt,IScOKAspFG,bqtmHbkszi,YFliIOWeGh,2022-07-22 10:34:10,2021-08-20 19:54:36,False,False,id_829
257,168.92036725428937,706,5.2484796969710645,344,277.75476491739084,929,616.1182031710333,147,193.00309777410664,nJKhUsJUln,bWFWQkUJiy,qttJrlSdFf,mNTLYpCGvq,ISneqMbsqj,lsBNCycnSz,2022-12-02 13:06:59,2023-04-15 14:15:17,True,True,id_830
361,547.3592920825175,46,714.6375007476205,962,413.35622320587197,303,559.0012331259693,588,928.4881413733162,ToljaARJal,xcPKyOnAjY,TXqgvxkvUE,mJlkXJcnsq,hbYbXavmqw,syYOFpBJwG,2022-12-15 11:05:47,2021-01-29 13:11:08,False,False,id_831
665,827.5156373613894,414,294.9364775074155,186,592.3003591963785,332,966.6129845652697,473,909.1470252246709,yHLoYDMwbC,viahhjIxey,WyEsocSBQf,qhZiakgIIp,alXBPlenJx,oKJZYqKQIg,2023-01-08 11:18:39,2020-03-12 02:14:44,True,True,id_832
985,332.53505485202396,357,435.70040435803224,52,569.8149428215091,774,894.7748634592133,550,952.0169126929673,aRWlHlkOrQ,fuiZtRDbuu,BYmZbWAifO,NQufUzWofI,RsSpnZRHOp,IYInsPVzrz,2022-09-02 19:48:04,2023-10-15 15:24:00,True,False,id_833
918,130.1188464602432,177,441.7164496461512,871,188.6728374768557,844,226.38972276709467,711,3.1620053813908866,foLAoVgDzb,yTLSEbtBDh,hFohstOeIa,arHjgPuDrd,cWgGsrmGPc,zsgzTUwQcd,2020-10-13 04:27:07,2022-03-07 17:51:35,True,True,id_834
345,664.6767094292591,171,511.6220042987908,757,493.8603723945142,769,410.12074969075485,471,8.675603586178804,uRZBuQoncE,sjtKYHaABv,zpHihNWrtJ,StyTNacvMs,sHknNogHgG,AGgIgQZSAc,2020-03-19 06:03:37,2023-11-10 21:58:19,True,False,id_835
945,497.94734550773126,531,145.78856579049082,623,532.2195667247815,13,168.3604236860945,876,457.02313376322536,wCBbwHMUwr,vVpzPrbFKI,jOmIeupdQa,DgOskpGfzA,yKpNjsOVeP,oCFIFoQVid,2022-02-01 23:56:35,2020-03-10 07:17:55,True,False,id_836
156,582.4833212500638,871,933.0627141890128,378,177.12295689712641,529,149.08813920835306,256,834.5787424306881,bBrOhTEAYm,FuqnlzfFxI,GMytKiBzNz,PGRLSuRebL,pUiOVOpYtb,mTEIaRZWio,2022-09-13 15:52:44,2022-03-11 22:48:22,True,False,id_837
485,722.5217091685091,365,618.7899174189905,280,587.1687342561515,476,697.9042282243481,940,707.2571054134199,FPxiGjeeLx,fkqTOXDUGD,SGAGXcSxdI,weTmSpLLHG,dDipPBDxrz,hUHqpQngPn,2021-04-23 08:11:10,2021-05-01 13:23:26,True,False,id_838
469,540.7501731132131,340,308.8473972615098,316,146.6765228754685,412,833.7074043121987,922,488.44660364573076,erqVfpRnVm,wwqeVzAwbM,IZnSUkZCXU,AoHlxeSqxe,JEqcGaAyBd,uMWYReyjtt,2022-10-11 23:45:03,2022-03-15 07:50:09,False,True,id_839
131,258.56485779743355,343,270.9829496086625,274,735.6270183173801,635,281.00957550668704,543,429.3616238626671,uiuuYXyvdA,QeLFFJFfFa,OIwsyDWFmq,MXoCfuDywA,iONVrCLUqY,dDXcDLPGca,2021-01-02 05:25:31,2020-01-18 13:15:04,False,False,id_840
685,865.6604269658028,214,688.1694262272042,77,642.4096293317398,316,682.8845109655917,713,288.1831384489645,jbTIIjIatR,zZIZrgVNkb,mMwSEsEiLy,FoPzGZuSkT,xJetUrmOgW,ezdnKenLrU,2020-03-23 05:09:46,2022-05-05 18:20:17,False,False,id_841
665,109.60694910191515,529,446.9665244366766,909,54.37300975181336,194,193.5806452700094,501,222.52366380580736,MmuOeeNhti,hblXsczURD,bYKnjwiPqI,SuOOMwgUPF,ATVtQMYZfI,uVitFVFDcC,2023-06-06 03:22:30,2023-03-08 05:15:10,True,False,id_842
387,423.6949186783441,46,561.9050621899136,637,958.0974318733255,906,190.09381774335608,448,933.9759084806005,XzbSSBzTpa,BaraYROzvE,SihEvWvkZM,mKLuuATQok,tiiZhhlEQq,dHjgSEZHKj,2022-04-17 17:25:20,2021-06-10 00:53:34,True,True,id_843
512,795.8054562548967,358,617.1806679076584,430,158.0484368970182,507,889.7509496641597,659,157.84902857889992,QCbOAilehr,FJzoMbQFBW,mazctvsjDc,AXiqBrlUiN,WJrmyJzLOD,OetzPyVehf,2023-03-12 11:08:31,2023-03-19 14:48:53,True,False,id_844
759,643.0823802785447,930,748.7887182239158,743,245.48423137311815,985,264.03010725210453,127,634.4625118906578,lTpmSMceeA,xKXvirXSic,bvbgmxabDR,PWAThzJgjM,voTCarrwsf,YbDsaGNhDK,2020-03-13 15:30:21,2021-07-29 15:30:18,True,True,id_845
998,580.1323487690311,435,783.9143586221775,349,517.0513169651769,966,99.58867058767918,463,620.4152527702745,SUprkWFfrr,ghZuOIFODw,hHHOmNQsjl,FmBJRxzfxY,XVgxXjYNUF,gokEJhMmjg,2023-02-25 21:04:47,2020-10-24 03:46:34,False,False,id_846
488,508.9193485347209,476,140.4495401904815,857,49.091350085583855,327,700.6231472891001,191,947.1189281434423,VJyRHRzdtw,XoBLqGsCIZ,yzCGQjcZBy,fvLUQooGmd,VnlSpkqWjp,gXFdFZGVDQ,2022-11-04 11:17:49,2022-12-11 19:11:39,True,False,id_847
571,117.73844895811747,961,839.5473488611409,406,105.36281727853958,787,404.6585119240145,554,100.09891745809807,FqVKvyzIFo,Lszdsoalxv,bxzTOJuhEc,KRLfGfNYTy,QmIiLXekBG,CnmbrJtirx,2023-10-30 21:52:06,2023-11-07 21:18:06,True,False,id_848
664,102.85015298403322,192,777.6279632825574,258,839.135606851563,66,272.54460420955616,789,990.9088921491177,HpDqykyDib,nWeGfzUajF,TCvAtfCOYy,WHlzRqarzc,VBjuIctKkT,OrZQIaACDB,2021-05-16 02:05:55,2021-11-04 19:29:54,True,True,id_849
241,98.1528068981361,643,830.3493607524899,208,509.05172621570335,676,533.4329260864235,838,585.2303224237932,IrCmkuOfAk,iILFXTsrnQ,ClcaKFRYKS,sFTbipLppz,XftFnSPGSj,srzPohOsMM,2023-01-02 10:30:04,2022-10-06 01:33:54,True,True,id_850
108,144.86768899573366,977,451.43896773393874,247,921.46895922241,622,857.8628187284895,561,155.25662757476755,cmKUahRlNf,BddcajpGPC,jXbZpzbXQL,ZNElyADDVK,nvEgZIqGkc,CbIOYmaQwj,2023-10-04 00:41:41,2021-04-14 14:05:21,False,False,id_851
864,14.60892407679526,837,432.74704018468026,571,873.5884299006775,716,201.75785418715876,671,498.8833959571796,QydWdevivn,uqAscBXaVx,PNKkGkwmBc,cGFCewxRZg,bvnLSowBYo,PvYGFoyfFZ,2022-07-03 08:36:28,2021-05-17 01:28:00,False,False,id_852
609,868.0607026155326,130,391.47673273682295,650,193.1724625627791,402,43.36095374833759,18,758.2941066795917,CnBHdsRabl,ydLzPsUZrX,UaAouOXZSj,MzoYPpIqqa,zqCKvEWrUv,ucwYfODaIG,2020-06-13 09:07:43,2020-10-14 12:34:08,True,False,id_853
859,239.9450139726984,109,746.9767320025818,716,188.50744519930018,315,798.3521519916366,96,20.237555267980767,fzlkQVgCVR,YEUwVIyMsu,ippcOImnRl,wodzlKEIUP,IfcOwqCjGW,XfJxPpOhZD,2020-05-27 13:05:26,2022-03-26 09:25:16,False,True,id_854
631,347.5814652005466,778,606.8243849339584,808,312.25979607672025,987,99.76232031833676,912,67.17659471494919,fTeAUHPZxd,KlUBQDRsYB,gJUEiGoEmb,rRtQaeGsWC,hTFTYbuONA,ZNfKOmglzQ,2023-04-13 05:59:13,2021-02-15 12:56:11,True,True,id_855
179,676.0809315024472,255,47.39524845524823,456,618.1668270636922,232,272.05873165551964,921,822.5240283244441,NrELxczxtd,SZHZBZpkte,UwifyYZfFr,ZjJZvmOJzD,VAllhyXvvb,SbxJIDqpwU,2023-12-09 06:40:23,2022-11-25 21:19:00,False,True,id_856
452,437.5025768654226,700,184.33958383521443,935,95.79571707107115,118,489.47993840649815,76,669.6568947442016,nRBOnDdCGc,ReLleIrRmt,nwgqyghFoG,fvceoknBJc,cKbPflaipl,NokIiBRIHX,2020-08-18 23:37:59,2020-06-14 17:42:35,False,False,id_857
966,283.4714468148011,475,670.8793630685115,796,72.93297227178086,250,557.5299509005449,130,357.7175302219988,IgcbQvdNfm,KiJSIabpVI,uEKJZRCjxI,wPIdiqbIoQ,hXfVxvsnts,gHGykVfutj,2022-02-07 17:14:51,2023-10-24 07:46:02,True,True,id_858
243,44.35865897261881,56,643.8372234679474,416,277.3190857329002,663,27.586840419608794,567,849.7159894277925,dAPVPfXPel,WVmdxDZXET,qLJqHpVWXO,yOGGkWznNI,BrUZiaYgIp,uTwcwDYpBr,2020-11-12 10:09:44,2020-06-10 17:10:47,False,True,id_859
258,72.9699047368696,60,687.0178056902079,865,33.71903699450118,66,171.48219259788945,446,980.8415932134301,ogQbmsWONL,gRZMXRjhEz,HCwskzanDo,NIqhQdFsGz,kunhefTMwz,YNKaqdokkr,2023-02-24 21:18:39,2021-05-10 17:38:35,True,False,id_860
353,2.884225885289249,167,678.3583469855496,600,863.3537680346963,506,669.7506821740964,352,53.9611269853586,mCJTIhOYqe,xfbrbFYmut,NNnpXHQHCL,JzgPcHfgDi,dgcnmbLGhs,OIifadsjUB,2020-04-19 18:22:39,2022-11-03 14:25:40,True,True,id_861
444,391.49623623144214,940,267.6083203114682,158,510.1830713730203,164,120.10133362740515,716,42.2462420608013,hnHfknCCmT,mHacIAekDp,rceQqGIIRI,wUdZytcOkA,ZvFYIFhvZu,ZdSADPuIYR,2021-09-12 22:43:52,2022-05-19 15:30:07,True,False,id_862
344,984.0396016284898,870,162.6265187822573,964,794.9646832905436,213,699.504024997842,185,937.0810243337137,nIFQjyTAVc,IsAsCoQskC,tgMhkeIuNT,KGfeNEEVQk,OOUGTbjMpQ,AlbFSJWcGl,2021-04-28 12:07:07,2023-07-22 09:32:57,False,True,id_863
328,502.6763277391808,32,340.47555109520835,256,825.3815658397413,699,935.5744969571014,323,909.2743616002448,yQkSMDtKZy,wJaBSWbgTc,QpvMSHMAQX,YntsXzVwqV,SlRYWLkpDJ,EaUIjsgxiD,2020-12-04 18:27:45,2021-04-02 01:23:27,True,True,id_864
949,485.72305443615704,13,119.53304774174323,439,268.5263740716047,792,372.6852028741012,408,289.3734177260657,BOMsxzLtlA,CxxlIFcSwh,ubBkxNrrMT,olAzwAXrka,crCiYkdoUb,zPhdPbslkR,2021-10-20 11:49:30,2020-11-11 23:37:23,True,True,id_865
911,799.1635704220993,988,946.9020009029865,784,631.9813185050474,423,465.4221067109024,558,328.2268485433941,zSHIlOqIew,IaCqETakHZ,rNlBbkFnZj,mhKwTJkCro,rxrpKKDFTI,gEKKGDJxUi,2021-08-12 15:27:00,2023-03-14 13:21:08,False,True,id_866
136,326.77974911016815,142,902.7955296980246,692,567.7689297545674,376,435.10559449300166,864,71.5839484278652,xapcGOjfkq,RQALKQLgBe,XdWUWKUJJk,tsbCGnkSpY,jrGnNKXBrO,hOlYysCZqi,2023-05-16 21:00:52,2023-04-29 02:02:09,False,True,id_867
978,259.1419151592853,495,616.4413506313848,712,789.3157009075991,541,631.9651104664557,309,135.14579499871894,njJmLYJkFG,YXNvkMZxDl,xisrXVPzmn,rhOiAVICLv,PCQEgzxrYS,kxTBgGpimE,2023-06-28 15:28:30,2021-09-17 13:01:14,False,False,id_868
712,444.94856949463036,768,300.5353321008993,434,922.4829346104175,813,265.1814844087136,847,976.3745495151549,JsuQiEtneD,cqMlPeiPZv,XTgyQwwrOb,uJOvWIZffS,klcWAwCPGe,YNbpTddgud,2022-12-29 16:29:27,2022-01-12 18:04:50,True,False,id_869
664,861.0497439775204,802,160.13824410024714,149,790.4794090877258,514,244.3378548823001,204,342.95104336317127,hxbOvTSMDH,BKdgvwqyyH,xhUYrdvJeC,iuIiEvllVZ,ZcmHXsyyJM,eKQUsNpPAf,2023-11-13 08:38:38,2021-11-22 22:37:05,False,False,id_870
863,459.0896990854337,960,491.61234877511686,442,671.5946060896329,648,500.13674013215706,357,507.91114145342584,ladklPhlYU,cDpzPQdvEz,eAqThVQjpt,eakTNVUDSx,ofFAhqVxLr,ehsdudYGbO,2023-04-18 08:38:31,2021-08-30 04:50:59,False,False,id_871
336,875.3017416876718,43,197.31636351087013,59,38.813523221959635,661,845.5852831934213,161,254.32790347261712,zHVCXGeCvF,BHuzUPpkkX,hDXFRjjMNv,znJXVRnUvm,EozUQNHvuy,htrYgzaDUk,2023-03-13 12:28:12,2023-02-13 22:27:56,False,True,id_872
68,392.28516487219576,395,383.97716747373113,340,913.0659487788956,450,893.8698747796891,74,644.9678909452173,ySasMxCnsK,UwbXRJrWVA,vJWSdMjAnE,QLBPEDuyuC,bEaadHDWDm,NXUDaMpBeV,2020-06-15 19:46:40,2022-09-23 09:58:18,True,False,id_873
